NAME,BORO,BUILDING,STREET,ZIPCODE,CUISINE DESCRIPTION,Latitude,Longitude
PIZZA GYRO GRILL,Brooklyn,1620,AVENUE M,11230,Pizza/Italian,40.61812729,-73.95882533
PICCOLO CAFE,Manhattan,157,3 AVENUE,10003,Café/Coffee/Tea,40.734312,-73.98641827
SALAAM BOMBAY,Manhattan,319,GREENWICH STREET,10013,Indian,40.71719045,-74.01075364
MIS ANTOJOS COFFEE SHOP,Queens,5406,ROOSEVELT AVE,11377,Spanish,40.7447765,-73.9103551
GEO'S PIZZERIA,Queens,13512,JAMAICA AVE,11418,Pizza/Italian,40.70240761,-73.81734413
TRATTORIA IL GUSTO,Manhattan,625,COLUMBUS AVENUE,10024,Italian,40.78927818,-73.97011999
CAFE LULUC,Brooklyn,214,SMITH STREET,11201,American,40.6844181,-73.9920352
SHIMA SUSHI,Manhattan,226,EAST   51 STREET,10022,Asian,40.75612139,-73.96956462
DIA,Manhattan,58,2 AVENUE,10003,Italian,40.72576789,-73.9897176
THE LOYAL,Manhattan,289,BLEECKER STREET,10014,American,40.732084,-74.00347109
SUSHI MIKASA,Brooklyn,1188,GRAVESEND NECK ROAD,11229,Japanese,40.59406647,-73.9587574
BEATSTRO,Bronx,135,ALEXANDER AVENUE,10454,American,40.8073002,-73.92716167
THE RED LION,Manhattan,151,BLEECKER STREET,10012,American,40.72831823,-73.9994588
TEPANGO RESTAURANT,Brooklyn,568,MYRTLE AVENUE,11205,Mexican,40.69390344,-73.96178225
JIMMY'S ON THE GO,Bronx,536,EAST  168 STREET,10456,American,40.8308671,-73.90529528
TEXAS ROTISSERIE,Manhattan,1315,1 AVENUE,10021,American,40.76689042,-73.95667164
SWEETNESS USA,Brooklyn,1150,CONEY ISLAND AVENUE,11230,Pakistani,40.62992678,-73.96618545
PORTO BELLO PIZZERIA & RESTAURANT,Queens,43-18,DITMARS BOULEVARD,11105,Pizza/Italian,40.77123343,-73.90379548
JING WOK,Brooklyn,323,NOSTRAND AVENUE,11216,Chinese,40.68721853,-73.95092914
MAMBI EXPRESS,Manhattan,1318,SAINT NICHOLAS AVENUE,10033,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.84599542,-73.93614431
NO 1 CHINESE,Queens,17937,HILLSIDE AVE,11432,Chinese,40.71277571,-73.78328925
VSPOT,Brooklyn,156,5 AVENUE,11217,Vegetarian,40.67801571,-73.97938149
WILLIE'S STEAK HOUSE,Bronx,1832,WESTCHESTER AVENUE,10472,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.83227592,-73.8649034
JOE & THE JUICE GREENWICH ST,Manhattan,295,GREENWICH STREET,10007,Café/Coffee/Tea,40.71600194,-74.01101678
TASTE OF THE CITY FRESH GRILL,Brooklyn,1368,FLATBUSH AVENUE,11210,Creole/Cajun,40.63700055,-73.95210117
CHOCOLATERIA,Brooklyn,228,7 AVENUE,11215,Café/Coffee/Tea,40.67009146,-73.97891532
AU BON PAIN,Queens,0,LAGUARDIA AIRPORT,11369,Sandwiches/Salads/Mixed Buffet,40.77441403,-73.87729335
MCCANN'S PUB,Queens,36-15,DITMARS BOULEVARD,11105,Irish,40.77423141,-73.90800458
VIP COFFEE,Brooklyn,6714,BAY PARKWAY,11204,Bakery,40.61237212,-73.98298194
MEE NOODLE SHOP,Manhattan,223,1 AVENUE,10003,Chinese,40.73086411,-73.98292269
EL CONDE NUEVO,Manhattan,4139,BROADWAY,10033,Spanish,40.8460763,-73.93849359
J J NOODLE,Manhattan,19,HENRY STREET,10002,Chinese,40.71285416,-73.99648663
BABBALUCCI'S,Manhattan,331,LENOX AVENUE,10027,Italian,40.80881138,-73.94473423
WEI MEI XIAN,Brooklyn,705,60 STREET,11220,Chinese,40.63658731,-74.01136032
MERAKI,Brooklyn,1673,EAST   13 STREET,11229,Jewish/Kosher,40.60875432,-73.96016369
MCFADDENS,Queens,Feb-36,126 STREET,11368,American,40.75828483,-73.84474265
LITTLE PIZZA,Queens,Apr-84,ASTORIA BOULEVARD,11370,Pizza/Italian,40.76463141,-73.88495376
NEW LAN KING RESTAURANT,Brooklyn,1688,EAST   16 STREET,11229,Chinese,40.60862978,-73.95732218
ARIRANG HIBACHI STEAK HOUSE,Staten Island,23,NELSON AVENUE,10308,Japanese,40.54937183,-74.15068239
BROOKLYN PERK,Brooklyn,605,FLATBUSH AVENUE,11225,Café/Coffee/Tea,40.65856126,-73.96048704
JOHNS CAFE & RESTAURANT,Manhattan,823,SECOND AVENUE,10017,American,40.75102757,-73.97133909
DUNKIN',Brooklyn,7519,5 AVENUE,11209,Donuts,40.62925705,-74.02271813
CITIZENS OF GRAMERCY,Manhattan,362,2 AVENUE,10010,Café/Coffee/Tea,40.73668283,-73.98176649
IL CORSO RISTORANTE ITALIANO,Manhattan,54,WEST   55 STREET,10019,Italian,40.76237286,-73.97662623
XIFU FOOD,Brooklyn,318,LIVINGSTON STREET,11217,Chinese,40.68815535,-73.98198174
BUDDHA BODAI ONE VEGETARIAN RESTAURANT,Manhattan,5,MOTT STREET,10013,Vegetarian,40.71387526,-73.99870862
MINA'S,Queens,2225,JACKSON AVE,11101,Greek,40.7456607,-73.94606799
GOURMET 45,Manhattan,721,3 AVENUE,10017,Delicatessen,40.75277638,-73.97296614
COCINA LATINA,Manhattan,4986,BROADWAY,10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.86826649,-73.91920173
LA CALETA ECUATORIANA,Brooklyn,1529,GATES AVENUE,11237,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.69902028,-73.91271054
10TH AVENUE COOKSHOP,Manhattan,156,10 AVENUE,10011,American,40.74564579,-74.00563716
STARBUCKS,Brooklyn,607,BRIGHTON BEACH AVENUE,11235,Café/Coffee/Tea,40.57764802,-73.96127666
MCDONALD'S,Manhattan,167,CHAMBERS STREET,10007,American,40.71615294,-74.01062721
GREAT WALL RESTAURANT,Manhattan,384,GRAND STREET,10002,Chinese,40.71628453,-73.98782161
CHINA STAR,Brooklyn,1370,PENNSYLVANIA AVENUE,11239,Chinese,40.64795077,-73.88189084
DAILY GOODS,Manhattan,75,9 AVENUE,10011,"Juice, Smoothies, Fruit Salads",40.74186904,-74.00471301
THE DRIFT,Brooklyn,579,MEEKER AVENUE,11222,American,40.72135406,-73.94246569
90 DEGREE COFFEE SHOP,Brooklyn,5715,5 AVENUE,11220,Chinese,40.64103349,-74.01453195
VICTORIA G'S PIZZERIA,Queens,8905,METROPOLITAN AVE,11374,Pizza/Italian,40.71215608,-73.86177153
TABOGA,Manhattan,421,WEST  202 STREET,10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.86075741,-73.91991585
BARRY'S BOOTCAMP NOHO,Manhattan,419,LAFAYETTE STREET,10003,"Juice, Smoothies, Fruit Salads",40.72878185,-73.99234378
LOMBARDI'S,Manhattan,290,8 AVENUE,10001,Pizza/Italian,40.74631014,-73.99772995
WESTSIDE THEATRE,Manhattan,407,WEST   43 STREET,10036,American,40.75937225,-73.99277702
SPOT DESSERT BAR,Queens,3916,PRINCE ST,11354,Café/Coffee/Tea,40.75947768,-73.83224308
LONG RIVER CHINESE RESTAURANT,Queens,10106,88 STREET,11416,Chinese,40.68242335,-73.85192545
SUBWAY,Queens,6818,ROOSEVELT AVE,11377,Sandwiches/Salads/Mixed Buffet,40.74625018,-73.89697103
KING OF FALAFEL & SHAWARMA,Queens,3015,BROADWAY,11106,Mediterranean,40.7622553,-73.92598016
FUJIYAMA RESTAURANT,Brooklyn,7307,13 AVENUE,11228,Japanese,40.62134591,-74.00632185
BAR STANLEY/ZODIAC,Manhattan,500,WEST   33 STREET,10001,American,40.75398451,-73.99983036
AMBROSINOS PIZZERIA,Staten Island,3161,AMBOY ROAD,10306,Pizza/Italian,40.56365626,-74.13251781
NONNO'S PIZZA,Brooklyn,8816,3 AVENUE,11209,Italian,40.6218632,-74.03172116
PRINTERS ALLEY,Manhattan,215,WEST   40 STREET,10018,American,40.75504891,-73.98859414
IGGY'S,Manhattan,1452,2 AVENUE,10021,American,40.77121887,-73.95658216
BAO BAO TEA,Brooklyn,5411A,7 AVENUE,11220,Asian,40.64006795,-74.00836304
OSAKA JAPANESE RESTAURANT,Brooklyn,2805,AVENUE U,11229,Japanese,40.60023854,-73.94365077
CAFE SELECT,Manhattan,212,LAFAYETTE STREET,10012,Eastern European,40.72177469,-73.9975901
NEW TASTE OF CHINA NY,Queens,80-26,BAXTER AVENUE,11373,Chinese,40.74467114,-73.88459499
THE BAO,Manhattan,13,SAINT MARKS PLACE,10003,Chinese,40.72918506,-73.98904237
BLONDIES,Manhattan,212,WEST   79 STREET,10024,American,40.78337617,-73.9789118
EAST GARDEN,Manhattan,1685,1 AVENUE,10128,Chinese,40.77784968,-73.94867402
LONG XIN CHINESE KITCHEN,Bronx,1687,BOSTON ROAD,10460,Chinese,40.83650963,-73.88921625
SOPHIE'S CUBAN CUISINE,Manhattan,96,CHAMBERS STREET,10007,Spanish,40.71467376,-74.00743095
MERRION SQUARE,Manhattan,1840,2 AVENUE,10128,American,40.78365705,-73.94749595
GEORGIOS COUNTRY GRILL,Manhattan,801,9 AVENUE,10019,American,40.76550907,-73.98748045
THE SHADY LADY,Queens,3419,30 AVENUE,11103,American,40.7656649,-73.91875991
MILE END DELICATESSEN,Brooklyn,97A,HOYT STREET,11217,American,40.68750004,-73.98716703
CHICKENFEST AZTECA,Bronx,86,HUGH J GRANT CIRCLE,10472,Spanish,40.83272919,-73.86062748
VAN DAM DINER,Queens,45-55,VAN DAM STREET,11101,American,40.74438336,-73.93364369
CHIARA PIZZERIA,Brooklyn,176,GRAHAM AVENUE,11206,Pizza/Italian,40.7077349,-73.94325657
JULIANO'S ESPRESSO BAR,Manhattan,1378,LEXINGTON AVENUE,10128,Café/Coffee/Tea,40.78258363,-73.95333931
MAD FOR CHICKEN,Queens,15720,NORTHERN BLVD,11354,Korean,40.76369402,-73.8079737
CHICKEN SHACK,Queens,36-19,BROADWAY,11106,Chicken,40.75991344,-73.92099054
SAL & GINO'S DELI AND CATERING,Queens,23605,BRADDOCK AVE,11426,Delicatessen,40.72737511,-73.73136633
AC HOTEL NEW YORK DOWNTOWN,Manhattan,151,MAIDEN LANE,10038,American,40.70570671,-74.00539933
SUGAR HILL CAFE,Manhattan,410,WEST  145 STREET,10031,Café/Coffee/Tea,40.82435801,-73.94556315
PEPE GIALLO,Manhattan,195,10 AVENUE,10011,Italian,40.74676295,-74.0048505
BURGER IT UP,Brooklyn,146,KNICKERBOCKER AVENUE,11237,American,40.70441904,-73.92824111
BCD TOFU HOUSE,Manhattan,5,WEST   32 STREET,10001,Korean,40.7473578,-73.98597169
EL ECONOMICO RESTAURANT,Bronx,5589,BROADWAY,10463,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.87917658,-73.90461506
PATSY'S PIZZERIA,Manhattan,801,2 AVENUE,10017,Pizza/Italian,40.7503909,-73.97179412
SOMOON,Queens,Apr-41,162 STREET,11358,Asian,40.76119759,-73.8038802
READY TO EAT,Manhattan,525,HUDSON STREET,10014,American,40.73405188,-74.0062532
JADIS RESTAURANT,Manhattan,42,RIVINGTON STREET,10002,French,40.7208878,-73.99103513
MINSKOFF THEATRE,Manhattan,200,WEST   45 STREET,10036,American,40.75803215,-73.98571676
QUEEN OF SHEBA ETHIOPIAN RESTAURANT,Manhattan,650,10 AVENUE,10036,Ethiopian,40.76202374,-73.99370807
CHIRPING CHICKEN,Manhattan,1560,2 AVENUE,10028,Chicken,40.77455006,-73.95415372
TRADER'S EXPRESS DELI,Manhattan,22,BEAVER STREET,10004,American,40.70496237,-74.01208975
LAKE COMO PIZZA,Manhattan,2549,AMSTERDAM AVENUE,10033,Pizza/Italian,40.85151326,-73.92839629
CLUB W,Bronx,673,HUNTS POINT AVENUE,10474,American,40.813878,-73.88517899
COFFEE SHOP,Queens,3801,ASTORIA BLVD,11103,Café/Coffee/Tea,40.76957882,-73.91120971
BABY OLIVE,Brooklyn,1402,86 STREET,11228,Salads,40.61263081,-74.01157233
BEETS CAFE,Brooklyn,142,ROCKAWAY AVENUE,11233,Café/Coffee/Tea,40.67844954,-73.91088805
LOS PANCHOS,Manhattan,353,WEST   14 STREET,10014,Mexican,40.74041708,-74.00409582
ALL STAR PIZZA,Staten Island,694,ARTHUR KILL ROAD,10308,Pizza/Italian,40.5602032,-74.16433951
PITKINS FISH & CHICKEN,Brooklyn,288,UTICA AVENUE,11213,Seafood,40.66823099,-73.93118561
PRESSED JUICERY,Manhattan,2857,BROADWAY,10025,"Bottled beverages, including water, sodas, juices, etc.",40.80473006,-73.96629498
HUABEI DUMPLING RAMEN,Queens,13358,41ST AVE,11355,Asian,40.75784977,-73.83020055
KELLY'S TAVERN,Brooklyn,9259,4 AVENUE,11209,American,40.61733737,-74.03056997
GUAC,Manhattan,179,AVENUE B,10009,Mexican,40.72765214,-73.97931556
EMPIRE HOTEL LOBBY BAR,Manhattan,44,WEST   63 STREET,10023,American,40.77148649,-73.98241401
Q MARQET,Manhattan,38,EAST   98 STREET,10029,American,40.78861938,-73.95345424
SUGAR BOY BAKERY II,Bronx,5595,BROADWAY,10463,Bakery,40.879311,-73.90452085
JASSI'S FINE INDIAN CUISINE,Queens,27111,UNION TURNPIKE,11040,Indian,40.75186772,-73.7028151
J&V FAMOUS PIZZA,Brooklyn,6322,18 AVENUE,11204,Pizza/Italian,40.61995673,-73.98935214
TASTE TACO HOUSE,Manhattan,178,CHURCH STREET,10013,Chinese,40.71560149,-74.00741662
SONIC DRIVE-IN,Staten Island,148,PAGE AVENUE,10307,American,40.52058208,-74.23505097
COURT STREET GROCER'S LAGUARDIA PLACE,Manhattan,540,LAGUARDIA PLACE,10012,American,40.7286476,-73.99846299
PORTOVINO,Queens,109-32,ASCAN AVENUE,11375,Italian,40.71874857,-73.84029328
L'WREN,Brooklyn,4004,5 AVENUE,11232,American,40.65060537,-74.00460203
FAT BUDDHA,Manhattan,212,AVENUE A,10009,Asian,40.72985918,-73.98074006
MCKENNA'S PUB,Manhattan,250,WEST   14 STREET,10011,American,40.73914633,-74.00112588
CAPRI RISTORANTE PIZZERIA BAR,Manhattan,145,MULBERRY STREET,10013,Italian,40.71882406,-73.99755052
CAFE 86,Manhattan,2350,BROADWAY,10024,Delicatessen,40.78800066,-73.9767472
AMY RUTH'S RESTAURANT,Manhattan,113,WEST  116 STREET,10026,Soul Food,40.80231714,-73.9503744
SUNSET COFFEE SHOP AND RESTAURANT,Brooklyn,5416,2 AVENUE,11220,Café/Coffee/Tea,40.64670349,-74.01941602
EAST HARLEM BOTTLING CO,Manhattan,1711,LEXINGTON AVENUE,10029,American,40.79304325,-73.94567914
HIGHLINE BALLROOM,Manhattan,431,WEST   16 STREET,10011,American,40.74287906,-74.00582819
VINNY'S LUNCHBOX,Brooklyn,171,AVENUE U,11223,American,40.59646247,-73.97791242
REBEN LUNCHEONETTE,Brooklyn,229,HAVEMEYER STREET,11211,American,40.70903995,-73.95915129
CHEZ MOI,Brooklyn,135,ATLANTIC AVENUE,11201,French,40.69056933,-73.99555026
The Rochard NYC,Manhattan,1504,LEXINGTON AVENUE,10029,American,40.78663364,-73.9503753
LAN LARB SOHO,Manhattan,227,CENTRE STREET,10013,Thai,40.7199412,-73.99840186
PANDA HOUSE,Queens,204-02,HILLSIDE AVENUE,11423,Chinese,40.72036465,-73.76099851
JOHNSON BAR-B-Q,Bronx,790,EAST  163 STREET,10456,Soul Food,40.82257298,-73.90260451
MONTAUK CLUB,Brooklyn,25,8 AVENUE,11217,American,40.67485217,-73.97201366
DUNKIN',Staten Island,150,GREAVES LANE,10308,Donuts,40.55350648,-74.14350549
GEO'S PIZZERIA,Queens,13512,JAMAICA AVE,11418,Pizza/Italian,40.70240761,-73.81734413
LA PULPERIA,Manhattan,1626,2 AVENUE,10028,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7767946,-73.95251655
TEMPLE COURT,Manhattan,5,BEEKMAN STREET,10038,American,40.71138557,-74.00666588
GOLDEN KRUST RESTAURANT,Brooklyn,1848,EAST NEW YORK AVENUE,11207,Other,40.67661037,-73.9006662
TACO TODAY,Manhattan,1659,1 AVENUE,10028,Mexican,40.77713353,-73.9491945
SPEEDY ROMEO,Manhattan,63,CLINTON STREET,10002,Pizza/Italian,40.71945439,-73.98488812
O'BRIENS,Manhattan,134,WEST   46 STREET,10036,Irish,40.75783969,-73.98335973
DROM,Manhattan,85,AVENUE A,10009,Mediterranean,40.72516615,-73.98419051
NECTAR OF 82ND STREET,Manhattan,1090,MADISON AVENUE,10028,American,40.77812894,-73.960813
SOHO 54,Manhattan,54,WATTS STREET,10013,American,40.72368494,-74.00542605
MCDONALD'S,Brooklyn,139,FLATBUSH AVENUE,11217,Hamburgers,40.68442994,-73.97772452
QUICK N FRESH,Queens,323,WYCKOFF AVENUE,11385,Indian,40.69982089,-73.91157706
NATHAN'S (STAND 312),Bronx,1,EAST  161 STREET,10451,American,40.82902843,-73.92849646
LOS ANGELES BAKERY,Brooklyn,729,FLUSHING AVENUE,11206,Bakery,40.70054916,-73.94338533
PANCHO VILLA RESTAURANT,Bronx,2274,JEROME AVENUE,10453,Mexican,40.85850535,-73.90380251
LINDA PIZZA,Bronx,3240,3 AVENUE,10451,Pizza/Italian,40.82384341,-73.90882457
SAMUDRA INDIAN RESTAURANT,Queens,75-18,37 AVENUE,11372,Indian,40.7490741,-73.89056045
COLBEH,Manhattan,32,WEST   39 STREET,10018,Jewish/Kosher,40.75206474,-73.98346585
LOKI BAR & BENCHMARK RESTAURANT,Brooklyn,304,5 AVENUE,11215,American,40.67348464,-73.98271754
NEW SPRING GARDEN,Bronx,2066,WALLACE AVENUE,10462,Chinese,40.85217799,-73.86487366
TASZO COFFEE,Manhattan,5,EDWARD M MORGAN PLACE,10032,American,40.83452719,-73.9453994
LADYBIRD,Manhattan,111,EAST    7 STREET,10009,Vegetarian,40.72656881,-73.98476022
NOODLE Q,Manhattan,2,EAST BROADWAY,10038,Chinese,40.71343334,-73.99762286
THE BEDFORD,Brooklyn,110,BEDFORD AVENUE,11249,American,40.71996275,-73.95544684
3 IN 1 KITCHEN,Brooklyn,4902,FORT HAMILTON PARKWAY,11219,American,40.6382951,-73.99778409
TACO MIX,Manhattan,234,EAST  116 STREET,10029,Mexican,40.79756332,-73.93914537
BROWN BETTY RESTAURANT,Queens,13204,LIBERTY AVE,11419,Caribbean,40.69063256,-73.81396167
HUI WEI CHINESE FOOD,Brooklyn,706,56 STREET,11220,Chinese,40.63891782,-74.0091628
DON LEO'S PLACE,Bronx,648,SOUNDVIEW AVENUE,10473,Spanish,40.81817913,-73.862768
GEORGIA RESTAURANT,Brooklyn,1926,BATH AVENUE,11214,Eastern European,40.60218745,-74.00296015
Kaffe 1668,Manhattan,530,5 AVENUE,10036,Café/Coffee/Tea,40.75487205,-73.97987736
MISTER CANGREJO COLOMBIAN RESTAURANT,Queens,7907,ROOSEVELT AVE,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.74736295,-73.88653919
SUPPER,Manhattan,156,EAST    2 STREET,10009,Italian,40.72276736,-73.98517959
PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,Pizza/Italian,40.68953713,-73.99242042
ISLAND SOFT PRETZEL STOP,Staten Island,6,FERRY TERMINAL DRIVE,10301,American,40.64376977,-74.07282849
BLUE MOUNTAIN CUISINE RESTAURANT,Bronx,3701,EASTCHESTER RD FL 1,10466,Caribbean,40.8830508,-73.84946977
PELS PIE CO,Brooklyn,446,ROGERS AVENUE,11225,Café/Coffee/Tea,40.66164932,-73.95365491
BUCEO 95,Manhattan,201,WEST   95 STREET,10025,Spanish,40.79346416,-73.97104988
SERGIO'S PIZZA & DELI,Queens,Mar-48,DITMARS BOULEVARD,11105,Delicatessen,40.76922731,-73.90092104
GOLDEN KRUST,Brooklyn,21,FLATBUSH AVENUE,11217,Caribbean,40.68801783,-73.9803195
THE NEW AMITY RESTAURANT,Manhattan,1134,MADISON AVENUE,10028,American,40.77974519,-73.95963131
THY'S NOODLES,Manhattan,97,LEXINGTON AVE,10016,Chinese,40.7418349,-73.98274665
HAN DYNASTY,Manhattan,90,3 AVENUE,10003,Chinese,40.73211362,-73.98805324
CAFE RAE'S,Queens,8229,164TH ST,11432,Delicatessen,40.7184503,-73.80373591
LOMBARDI'S,Manhattan,290,8 AVENUE,10001,Pizza/Italian,40.74631014,-73.99772995
BURP BOWL CAFE,Manhattan,134,EAST   27 STREET,10016,Chinese,40.74194469,-73.98275745
TEXAS CHICKEN &BURGER,Bronx,509,WILLIS AVENUE,10455,Chicken,40.81517724,-73.91842467
YUMMY CAFE HOUSE,Brooklyn,1505,AVENUE U,11229,Bakery,40.59885791,-73.95619774
CANARD INC,Manhattan,503,WEST   43 STREET,10036,American,40.76055538,-73.99558167
INDIAN ROAD CAFE,Manhattan,600,WEST  218 STREET,10034,American,40.87289338,-73.91818003
EL TORO BRAVO,Queens,8812,ROOSEVELT AVENUE,11372,Mexican,40.74825434,-73.87787948
HEALTHY FRESH,Bronx,621,EAST  187 STREET,10458,Sandwiches/Salads/Mixed Buffet,40.85515223,-73.88676309
BLACK HORSE PUB,Brooklyn,568,5 AVENUE,11215,American,40.66505078,-73.98974863
IZUMI SUSHI,Manhattan,139,WEST   28 STREET,10001,Japanese,40.74654317,-73.99170654
YUN XIANG LOU CHINESE RESTAURANT,Brooklyn,5110,7 AVENUE,11220,Chinese,40.64175885,-74.00663367
NYONYA,Brooklyn,2322,86 STREET,11214,Chinese,40.60027128,-73.99111621
EL MOLINO ROJO RESTAURANT,Bronx,101,EAST  161 STREET,10451,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.82734877,-73.92438623
LE PAIN QUOTIDIEN,Manhattan,7,EAST   53 STREET,10022,Sandwiches,40.76021521,-73.97534192
M&R FIRE FEST,Queens,13123,LIBERTY AVE,11419,Caribbean,40.69020265,-73.81459391
PLEROMA,Manhattan,220,EAST   42 STREET,10017,Delicatessen,40.75024852,-73.9732559
MILENIO RESTAURANT BAR INC,Queens,Jul-97,37 AVENUE,11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75183833,-73.86978448
DOMINO'S PIZZA,Manhattan,1396,1 AVENUE,10021,Pizza/Italian,40.76926945,-73.9549119
ROSA'S PIZZA & PASTA,Queens,7559,METROPOLITAN AVENUE,11379,Pizza/Italian,40.71312418,-73.87544792
KING CHICKEN PIZZA BURGERS,Queens,11623,JAMAICA AVE,11418,Chicken,40.69949121,-73.83258214
FARMERS FRIDGE - 420 LEXINGTON,Manhattan,420,LEXINGTON AVENUE,10170,American,40.75225544,-73.97546399
INDIAN TAJ,Queens,37-25,74 STREET,11372,Indian,40.7481886,-73.89168433
BENTO SUSHI & NOODLES,Manhattan,685,3 AVENUE,10017,Japanese,40.75161005,-73.9738184
BEN AND JACKS STEAKHOUSE,Manhattan,219,EAST   44 STREET,10017,American,40.75180197,-73.9728763
OAXACA GREENWICH,Manhattan,48,GREENWICH AVENUE,10011,Mexican,40.73563303,-74.00054126
SEAFOOD ISLAND,Brooklyn,769,57 STREET,11220,Chinese,40.63747688,-74.00824382
SAN REMO PIZZERIA,Brooklyn,1408,CORTELYOU ROAD,11226,Pizza/Italian,40.64089186,-73.96511331
ABACE SUSHI,Manhattan,695,9 AVENUE,10036,Japanese,40.76202897,-73.99001882
LIEBMAN'S DELI,Bronx,552,WEST  235 STREET,10463,Jewish/Kosher,40.88557858,-73.90962202
L'IMPRIMERIE,Brooklyn,1524,MYRTLE AVENUE,11237,Bakery,40.69937439,-73.91274614
THE ALVIN,Manhattan,406,EAST   64 STREET,10065,American,40.76239259,-73.95890546
BERGER'S ON THE GO,Manhattan,2,EAST   39 STREET,10016,Delicatessen,40.75146342,-73.98204034
LIC Bagels,Queens,3108,36 AVENUE,11106,Mexican,40.75649084,-73.92959251
A PLUS EXPRESS,Brooklyn,794,BROADWAY,11206,Chinese,40.69991916,-73.94053677
BAEKJEONG,Manhattan,319,5 AVENUE,10016,Korean,40.74723422,-73.98541954
CAFE 48,Queens,21209,48TH AVE,11364,Chinese,40.7553054,-73.76892901
HAPPY HOT HUNAN RESTAURANT,Manhattan,969,AMSTERDAM AVENUE,10025,Chinese,40.80139206,-73.96499275
DE LILLO PASTRY SHOP,Bronx,610,EAST  187 STREET,10458,Bakery,40.85535028,-73.88719654
TODD ENGLISH FOOD HALL,Manhattan,768,5 AVENUE,10019,English,40.76414814,-73.97395063
DENINO'S PIZZERIA TAVERN,Staten Island,524,PORT RICHMOND AVENUE,10302,Pizza/Italian,40.63002441,-74.14016887
TABLE 133 @ COURTYARD WORLD TRADE CENTER,Manhattan,133,GREENWICH STREET,10006,American,40.70946095,-74.012931
ANGELA'S SANDWICH SHOP,Manhattan,1428,6 AVENUE,10019,Delicatessen,40.76521367,-73.97653858
CHIPOTLE MEXICAN GRILL,Manhattan,805,COLUMBUS AVENUE,10025,Mexican,40.79498061,-73.96595683
IVY STARK,Brooklyn,55,WATER STREET,11201,American,40.70329391,-73.99204736
GINO'S PIZZERIA RESTAURANT,Manhattan,345,EAST   83 STREET,10028,Pizza/Italian,40.77546321,-73.95206257
TAPROOM NO. 307,Manhattan,307,3 AVENUE,10010,American,40.73907645,-73.98295306
FORGTMENOT,Manhattan,138,DIVISION STREET,10002,American,40.71446234,-73.99157708
CITIZENS OF GRAMERCY,Manhattan,362,2 AVENUE,10010,Café/Coffee/Tea,40.73668283,-73.98176649
ROSA'S PIZZA,Queens,55-26,69 STREET,11378,Pizza/Italian,40.72743895,-73.89548128
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036,American,40.7556272,-73.98193815
ALADDIN HOOKAH LOUNGE,Queens,25-57,STEINWAY STREET,11103,Middle Eastern,40.7675346,-73.91201389
BAY HOUSE,Staten Island,574,BAY STREET,10304,Asian,40.6278752,-74.07632356
SAL'S PIZZA,Bronx,3167,BAINBRIDGE AVENUE,10467,Pizza/Italian,40.87516491,-73.87949326
3 IN 1 FS&H JAMAICAN RESTAURANT,Queens,14412,243RD ST,11422,Caribbean,40.6601795,-73.73946294
GRAND GREAT WALL RESTAURANT INC,Manhattan,1588,AMSTERDAM AVENUE,10031,Chinese,40.82116265,-73.95059153
RICKY'S HARDEE,Brooklyn,429,MOTHER GASTON BOULEVARD,11212,Chinese,40.66847155,-73.90653608
PROJECT BRUNCH,Staten Island,616,FOREST AVENUE,10310,American,40.62995612,-74.10966858
"DUNKIN', BASKIN ROBBINS",Manhattan,55,WEST   55 STREET,10019,Donuts,40.76239482,-73.97663705
ONE EAST OCEAN PALACE,Queens,11309,QUEENS BLVD,11375,Chinese,40.71728652,-73.83512017
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065,American,40.76415611,-73.95528359
COFFEE RX,Brooklyn,276,88 STREET,11209,Café/Coffee/Tea,40.62220886,-74.03238413
CEYLON CURRY,Staten Island,324,VICTORY BOULEVARD,10301,Indian,40.634352,-74.08536707
CURRY IN A HURRY,Manhattan,119,LEXINGTON AVENUE,10016,Indian,40.74277629,-73.98234222
PRESTO FRESH CAFE,Manhattan,559,LENOX AVENUE,10037,Spanish,40.81631,-73.93925822
DUNKIN',Queens,42-35,MAIN STREET,11355,American,40.7544181,-73.82788125
CAFE JONNY'S LOUNGE,Brooklyn,38,AVENUE O,11204,Mediterranean,40.61023129,-73.9837028
BAGLES ON THE AVE,Queens,33-15,30 AVENUE,11103,Bagels/Pretzels,40.76605798,-73.9195753
CIENEGA LAS TLAYUDAS DE OAXACA,Queens,10432,CORONA AVE,11368,Mexican,40.74393829,-73.85771394
